3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
1.984776033401431E-14 3.8379810418895647E-13 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
1.984776033401431E-14 3.8379810418895647E-13 
3.482045988473837E-13 2.2563217805242166E-14 
6.641770210642027E-14 2.546421580294232E-13 
3.482045988473837E-13 2.2563217805242166E-14 
