6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
6.984310856409814E-16 7.891026575322944E-15 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
6.984310856409814E-16 7.891026575322944E-15 
3.167599704803065E-14 8.135950744470232E-17 
2.0645680745580216E-15 9.915679213169741E-16 
3.167599704803065E-14 8.135950744470232E-17 
