5.41221405457089E-15 -4.0446978321656307E-16 -0.07058159179298226 -0.9128475895488662 0.8240103913669374 0.10299178590963282 -3.0543088475290268 1.2564744957698826 0.7183125161125757 -4.951610461317331 
-5.297280703160196E-16 -2.688520669670222E-15 -1.8085404572246429 3.757826356270632 1.794906165661366 -0.9023726333731689 -3.060802319632734 -0.5377861177107214 3.1921206695743116 -4.738690091716852 
5.41221405457089E-15 -4.0446978321656307E-16 -1.2672951179195266 2.592263708265025 2.0972367182741185 -0.6760977578531162 -2.630185073990354 0.6609365008885197 0.9299525405172748 -2.3210319281189706 
-5.297280703160196E-16 -2.688520669670222E-15 -2.789153567923652 3.366668162332791 1.6806567924760414 1.1482920097672218 -3.0076966059560895 0.9863137231182867 1.5715611184368183 -3.8175249053451417 
-6.436538441398342E-16 1.2897324231856137E-15 -2.2489011351192123 1.149978823638708 1.521706477901363 0.031199222812579752 -2.987847002149123 2.1250713516260813 -1.0264359200303628 -4.658435071737321 
-6.436538441398342E-16 1.2897324231856137E-15 -3.601314798879768 3.5161121057241926 -1.6801618622201375 -1.7536096830972874 -3.2138698724057795 -3.68045717468598 0.5998617112966866 -4.630508329342348 
-5.297280703160196E-16 -2.688520669670222E-15 -2.7699154576518534 2.6174518549239925 2.646791141296287 -2.497127135848067 -2.0348749314841386 -0.28290828538256174 4.409501448035842 -4.750390693308941 
5.41221405457089E-15 -4.0446978321656307E-16 -1.2672951179195266 3.4350034179725095 2.1906386512149916 -0.6760977578531162 -2.630185073990354 0.6802813659357758 0.8609951499661115 -2.3479773419126144 
-6.436538441398342E-16 1.2897324231856137E-15 -4.097417147930182 2.9326429166357633 1.7473247838608905 0.07878049443178642 -2.3108745545733647 0.37641273227021793 1.81087168964836 -4.9973083463449175 
-5.297280703160196E-16 -2.688520669670222E-15 -2.543964031870489 2.523932689002548 1.5872548738479713 1.1482920097672218 -3.0076966059560895 0.9669688581337375 1.6405185411603576 -4.703467721858232 
5.41221405457089E-15 -4.0446978321656307E-16 -3.2532191886217734 -2.206448970576748 0.7184065162929432 -2.2022560060555563 -3.0543088475290268 1.2971091642011388 0.8077558479146182 -4.896163138812889 
-6.436538441398342E-16 1.2897324231856137E-15 -3.6329288528956996 2.45905522991657 1.8003627633389352 0.39964832964866903 -2.3108745545733647 0.37641273227021793 -1.3856673580345575 -4.612447637001676 
5.41221405457089E-15 -4.0446978321656307E-16 -3.2532191886217734 -1.6492304610341715 0.8240103913669374 0.10299178590963282 -3.0543088475290268 1.2564744957698826 0.7124051194649861 -4.915665914179281 
-5.297280703160196E-16 -2.688520669670222E-15 2.52411712449235 0.3566716655339348 1.5872548738479713 -3.9391078675411073 -3.004535840916628 0.9669688581337375 0.7566627718884762 -4.117776056917194 
-6.436538441398342E-16 1.2897324231856137E-15 -3.8087454148324613 3.5107687212291876 2.497003563700111 2.538924233251916 -1.8632961270037112 -1.7027586279178388 0.8063862498577306 -4.66493841148293 
5.41221405457089E-15 -4.0446978321656307E-16 1.3591131130019503 0.7999806875458624 0.7485841842053931 -0.9466640837330298 -3.263723749564158 -2.777441205488011 3.3668637425487518 -4.7421311028300295 
-5.297280703160196E-16 -2.688520669670222E-15 -2.881985107087499 2.278299256068868 2.647021276186721 -0.5597347722942347 -2.895580319254403 0.6108524104944828 3.629020340254927 -4.982266926487721 
-6.436538441398342E-16 1.2897324231856137E-15 0.1233168795075521 1.6306526721524839 -0.3910188526381252 1.0427403345961428 -3.123240870849251 -0.610402790095095 3.987669717613693 -4.956003023249972 
5.41221405457089E-15 -4.0446978321656307E-16 -0.08689059165975932 -0.6871255293326075 1.7354627945753407 0.10006255025895439 -3.1792803475799793 1.2452117416406758 0.6737715097848583 -4.760925898910365 
-5.297280703160196E-16 -2.688520669670222E-15 -2.711135035279202 -1.3006265711351956 -1.51641811058665 -2.0063813784602957 -3.04618775670275 -0.5515787246550653 0.8829858016285141 -4.914254059697786 
-6.436538441398342E-16 1.2897324231856137E-15 1.9572460582943991 4.1035370417872095 0.461778304275003 0.35058789864805073 -2.266391583433018 -0.4650818650593841 1.3852823432578014 -4.672475558119587 
-5.297280703160196E-16 -2.688520669670222E-15 -2.5242708965598224 1.721071616245583 3.578458773774867 -2.1091868506928235 -2.917503284735517 0.8137800310212886 0.9676816092758471 -4.667003832985775 
5.41221405457089E-15 -4.0446978321656307E-16 -0.04501593509195692 -0.9742592831856435 -1.5973992807524462 -1.9358393060446715 -3.1792803475799793 1.2461826843646584 0.9409889770592357 -4.760925898910365 
-6.436538441398342E-16 1.2897324231856137E-15 -3.057932865156256 1.6012922147378674 2.104600698767861 1.0427403345961428 -3.123240870849251 -0.610402790095095 2.4005107690960887 -4.956003023249972 
-5.297280703160196E-16 -2.688520669670222E-15 -3.0594500951492574 -3.269148105327572 2.164862942970877 1.0513660412233525 -4.981415688396736 -3.7040329182855514 2.3589416271419963 -4.887840270407434 
5.41221405457089E-15 -4.0446978321656307E-16 -0.3961727137273934 -0.9128475895488662 0.3894458342325649 0.1148807527478804 -3.0543088475290268 1.4304992155778544 -0.9765670211793722 -4.980822775022275 
-6.436538441398342E-16 1.2897324231856137E-15 1.9572460582943991 4.040419257126459 0.461778304275003 0.35058789864805073 -2.3025141128293103 -0.4650818650593841 1.3705608360691135 -4.672475558119587 
-5.297280703160196E-16 -2.688520669670222E-15 -4.5580752017752815 -1.8394254596784436 3.295290378299197 0.5493232229109606 -4.618903819454469 -3.6107365011741224 3.257369668128742 -3.44935322711023 
5.41221405457089E-15 -4.0446978321656307E-16 -2.202998456709931 1.2634710229689146 0.8655588416152813 -2.0674464021532817 -3.3648653911335025 -3.63225409239528 1.9545478261644187 -4.722428948043252 
-6.436538441398342E-16 1.2897324231856137E-15 -3.8785928731840293 3.105348633095926 2.4452845611972447 0.07878049443178642 -1.570684788486716 0.4078275855162696 0.5998617112966866 -4.707011654275754 
-5.297280703160196E-16 -2.688520669670222E-15 1.095167469192012 2.954252005604289 3.450476034811253 -0.9275209948246388 -3.0547706059473776 -0.5377861177107214 3.1733481103447345 -4.952843745707965 
5.41221405457089E-15 -4.0446978321656307E-16 -2.012190246100192 -0.11908236544144701 0.6953417076264217 0.07561341176571712 -3.3073737589265892 1.2564744957698826 0.7366314515662375 -4.736268535795745 
-6.436538441398342E-16 1.2897324231856137E-15 -4.092939553131019 2.9326429166357633 1.7245029243069843 0.5079204477122105 -2.2995557179378996 0.640413251374675 0.5998617112966866 -4.983832431262847 
